pantone,name,hex,rgb,skc,family,shade,shade_range,needs_review,lab_l,lab_a,lab_b
16-1340TPG,Brandied Melon,#D18365,"209,131,101",3444,3,444,中间色调 Mid/Standard,False,62.28,26.886,28.759
16-1462TPG,Golden Poppy,#F36E3C,"243,110,60",3445,3,445,中间色调 Mid/Standard,False,62.116,48.192,51.318
17-1360TPG,Celosia Orange,#E87544,"232,117,68",3446,3,446,中间色调 Mid/Standard,False,61.913,40.997,46.654
16-1522TPG,Rose Dawn,#C2877D,"194,135,125",3447,3,447,中间色调 Mid/Standard,False,61.895,21.308,14.471
16-1332TPG,Pheasant,#C68667,"198,134,103",3448,3,448,中间色调 Mid/Standard,False,61.687,20.994,26.624
16-1532TPG,Crabapple,#D57C6F,"213,124,111",3449,3,449,中间色调 Mid/Standard,False,61.405,33.14,22.099
17-1643TPG,Porcelain Rose,#E67072,"230,112,114",3450,3,450,中间色调 Mid/Standard,False,61.334,45.884,20.694
16-1459TPG,Mandarin Orange,#EA6F46,"234,111,70",3451,3,451,中间色调 Mid/Standard,False,61.053,44.821,44.753
17-1647TPG,Dubarry,#ED696F,"237,105,111",3452,3,452,中间色调 Mid/Standard,False,61.011,51.445,22.15
16-1435TPG,Carnelian,#D17C62,"209,124,98",3454,3,454,中间色调 Mid/Standard,False,60.654,30.38,28.316
17-1361TPG,Scarlet Ibis,#F7613A,"247,97,58",3455,3,455,中间色调 Mid/Standard,False,60.458,55.465,50.784
15-1429TPG,Dusted Clay,#D07B61,"208,123,97",3457,3,457,中间色调 Mid/Standard,False,60.286,30.432,28.372
17-1547TPG,Emberglow,#E66C62,"230,108,98",3458,3,458,中间色调 Mid/Standard,False,60.279,46.538,28.397
16-1450TPG,Flamingo,#DF7258,"223,114,88",3459,3,459,中间色调 Mid/Standard,False,60.277,40.252,33.777
16-1454TPG,Jaffa Orange,#DB7344,"219,115,68",3463,3,463,中间色调 Mid/Standard,False,59.656,36.965,43.623
17-1656TPG,Hot Coral,#F0605C,"240,96,92",3464,3,464,中间色调 Mid/Standard,False,59.589,55.187,31.218
17-1462TPG,Flame,#F75B3B,"247,91,59",3465,3,465,中间色调 Mid/Standard,False,59.506,58.062,49.301
17-1464TPG,Red Orange,#F25E35,"242,94,53",3468,3,468,中间色调 Mid/Standard,False,59.109,54.867,51.598
17-1514TPG,Ash Rose,#B28282,"178,130,130",3469,3,469,中间色调 Mid/Standard,False,59.015,18.497,7.302
17-1524TPG,Desert Sand,#BA7D76,"186,125,118",3474,3,474,中间色调 Mid/Standard,False,58.43,22.814,13.495
17-1456TPG,Tigerlily,#E2654D,"226,101,77",3477,3,477,中间色调 Mid/Standard,False,58.053,47.072,37.22
16-1441TPG,Arabesque,#D07157,"208,113,87",3478,3,478,中间色调 Mid/Standard,False,57.953,34.916,30.968
17-1644TPG,Spiced Coral,#D8696B,"216,105,107",3479,3,479,中间色调 Mid/Standard,False,57.816,43.682,19.609
17-1518TPG,Old Rose,#B17D7B,"177,125,123",3482,3,482,中间色调 Mid/Standard,False,57.508,19.923,9.17
16-1363TPG,Puffin's Bill,#E56132,"229,97,50",3483,3,483,中间色调 Mid/Standard,False,57.504,48.804,50.748
18-1649TPG,Deep Sea Coral,#DB6265,"219,98,101",3488,3,488,中间色调 Mid/Standard,False,56.82,47.657,21.819
17-1562TPG,Mandarin Red,#EA5643,"234,86,67",3490,3,490,中间色调 Mid/Standard,False,56.643,56.118,41.361
17-1461TPG,Orangeade,#E45C3B,"228,92,59",3491,3,491,中间色调 Mid/Standard,False,56.554,51.078,45.235
16-1260TPG,Harvest Pumpkin,#D26A3E,"210,106,62",3492,3,492,中间色调 Mid/Standard,False,56.448,37.738,42.774
17-1635TPG,Rose of Sharon,#D85F67,"216,95,103",3497,3,497,中间色调 Mid/Standard,False,55.853,48.197,19.275
16-1440TPG,Langoustino,#C76C5A,"199,108,90",3498,3,498,中间色调 Mid/Standard,False,55.694,34.271,26.129
17-1540TPG,Apricot Brandy,#C26D5E,"194,109,94",3502,3,502,中间色调 Mid/Standard,False,55.296,32.133,23.188
17-1424TPG,Brick Dust,#B3746D,"179,116,109",3503,3,503,中间色调 Mid/Standard,False,55.258,23.944,14.148
18-1436TPG,Light Mahogany,#B0746D,"176,116,109",3506,3,506,中间色调 Mid/Standard,False,54.894,22.747,13.586
17-1520TPG,Canyon Rose,#B17370,"177,115,112",3507,3,507,中间色调 Mid/Standard,False,54.845,24.076,11.793
17-3410TPG,Valerian,#9D7894,"157,120,148",3508,3,508,中间色调 Mid/Standard,True,54.803,19.246,-9.543
17-1563TPG,Cherry Tomato,#E94B3C,"233,75,60",3509,3,509,中间色调 Mid/Standard,False,54.749,59.933,42.99
17-1353TPG,Apricot Orange,#C46B45,"196,107,69",3510,3,510,中间色调 Mid/Standard,False,54.745,32.054,36.581
17-1610TPG,Dusky Orchid,#9C7988,"156,121,136",3511,3,511,中间色调 Mid/Standard,False,54.576,16.118,-2.902
17-1444TPG,Ginger,#C86656,"200,102,86",3512,3,512,中间色调 Mid/Standard,False,54.509,37.469,26.909
18-1651TPG,Cayenne,#DB555B,"219,85,91",3513,3,513,中间色调 Mid/Standard,False,54.362,52.879,24.385
17-1463TPG,Tangerine Tango,#E34F33,"227,79,51",3514,3,514,中间色调 Mid/Standard,False,54.204,56.039,46.828
18-1445TPG,Spicy Orange,#DD523F,"221,82,63",3515,3,515,中间色调 Mid/Standard,False,53.783,53.231,39.712
17-1452TPG,Koi,#CF5E44,"207,94,68",3516,3,516,中间色调 Mid/Standard,False,53.699,42.936,36.285
18-3224TPG,Radiant Orchid,#B067A1,"176,103,161",3518,3,518,中间色调 Mid/Standard,True,53.498,37.77,-18.887
18-1629TPG,Faded Rose,#BB6869,"187,104,105",3519,3,519,中间色调 Mid/Standard,False,53.479,33.193,14.175
17-1510TPG,Antler,#927A77,"146,122,119",3520,3,520,中间色调 Mid/Standard,False,53.344,8.763,5.105
17-1564TPG,Fiesta,#DE4D44,"222,77,68",3521,3,521,中间色调 Mid/Standard,False,53.232,55.911,36.338
17-3023TPG,Rosebud,#B5639F,"181,99,159",3522,3,522,中间色调 Mid/Standard,False,53.225,41.2,-18.077
17-1516TPG,Burlwood,#9A7673,"154,118,115",3523,3,523,中间色调 Mid/Standard,False,53.021,13.618,7.091
17-1544TPG,Burnt Sienna,#C46157,"196,97,87",3524,3,524,中间色调 Mid/Standard,False,52.924,38.599,24.161
18-1447TPG,Orange Rust,#C2634F,"194,99,79",3525,3,525,中间色调 Mid/Standard,False,52.906,36.171,28.688
17-1664TPG,Poppy Red,#DF484F,"223,72,79",3526,3,526,中间色调 Mid/Standard,False,52.831,58.818,29.568
17-1558TPG,Grenadine,#DC4C46,"220,76,70",3527,3,527,中间色调 Mid/Standard,False,52.765,55.762,34.565
18-1535TPG,Ginger Spice,#B96758,"185,103,88",3528,3,528,中间色调 Mid/Standard,False,52.644,31.26,22.921
17-1532TPG,Aragon,#AE6C60,"174,108,96",3529,3,529,中间色调 Mid/Standard,False,52.476,24.908,17.791
17-1553TPG,Paprika,#CC5853,"204,88,83",3530,3,530,中间色调 Mid/Standard,False,52.337,45.709,25.959
17-1511TPG,Wistful Mauve,#97737E,"151,115,126",3531,3,531,中间色调 Mid/Standard,False,52.228,15.943,-0.551
17-1345TPG,Spice Route,#BE624C,"190,98,76",3532,3,532,中间色调 Mid/Standard,False,52.071,34.908,29.224
18-3220TPG,Very Grape,#91738B,"145,115,139",3533,3,533,中间色调 Mid/Standard,True,52.002,16.044,-8.601
18-1435TPG,Withered Rose,#A36E6D,"163,110,109",3534,3,534,中间色调 Mid/Standard,False,51.887,20.941,9.143
18-2333TPG,Raspberry Rose,#C8508B,"200,80,139",3535,3,535,中间色调 Mid/Standard,False,51.706,53.628,-8.306
18-2330TPG,Fuchsia Fedora,#CC4C8B,"204,76,139",3536,3,536,中间色调 Mid/Standard,False,51.694,56.586,-8.257
17-1525TPG,Cedar Wood,#A26E64,"162,110,100",3537,3,537,中间色调 Mid/Standard,False,51.559,19.367,13.956
17-2624TPG,Rose Violet,#C25391,"194,83,145",3538,3,538,中间色调 Mid/Standard,False,51.5,51.191,-12.274
17-1663TPG,Bittersweet,#D84652,"216,70,82",3539,3,539,中间色调 Mid/Standard,False,51.374,57.559,25.699
17-2034TPG,Pink Yarrow,#CE4A7E,"206,74,126",3540,3,540,中间色调 Mid/Standard,False,51.301,56.547,-1.032
17-1710TPG,Bordeaux,#9B6C86,"155,108,134",3541,3,541,中间色调 Mid/Standard,False,51.17,22.875,-6.781
16-1449TPG,Gold Flame,#BC603A,"188,96,58",3542,3,542,中间色调 Mid/Standard,False,51.112,33.994,38.0
18-2436TPG,Fuchsia Purple,#CD497D,"205,73,125",3543,3,543,中间色调 Mid/Standard,False,50.953,56.552,-0.96
17-1522TPG,Mauvewood,#AD6472,"173,100,114",3544,3,544,中间色调 Mid/Standard,False,50.938,31.1,5.003
18-2043TPG,Raspberry Sorbet,#CD4A76,"205,74,118",3545,3,545,中间色调 Mid/Standard,False,50.907,55.403,3.179
18-1561TPG,Orange.com,#D84538,"216,69,56",3546,3,546,中间色调 Mid/Standard,False,50.857,56.605,40.04
18-1448TPG,Chili,#BF5B4E,"191,91,78",3547,3,547,中间色调 Mid/Standard,False,50.818,39.063,26.515
18-1635TPG,Slate Rose,#B65E6B,"182,94,107",3548,3,548,中间色调 Mid/Standard,False,50.704,36.846,9.006
18-1807TPG,Twilight Mauve,#8A7377,"138,115,119",3549,3,549,中间色调 Mid/Standard,False,50.684,9.675,1.159
18-1754TPG,Raspberry,#D64161,"214,65,97",3550,3,550,中间色调 Mid/Standard,False,50.622,59.882,15.656
18-1630TPG,Dusty Cedar,#AD6464,"173,100,100",3551,3,551,中间色调 Mid/Standard,False,50.594,29.389,12.832
17-1740TPG,Claret Red,#C35369,"195,83,105",3552,3,552,中间色调 Mid/Standard,False,50.466,46.796,10.145
17-1741TPG,Party Punch,#C4516C,"196,81,108",3553,3,553,中间色调 Mid/Standard,False,50.342,48.375,8.19
17-1818TPG,Red Violet,#A8627F,"168,98,127",3554,3,554,中间色调 Mid/Standard,False,50.209,32.163,-3.88
17-2031TPG,Fuchsia Rose,#C34E7C,"195,78,124",3555,3,555,中间色调 Mid/Standard,False,50.108,51.154,-1.789
17-1623TPG,Rose Wine,#A76277,"167,98,119",3556,3,556,中间色调 Mid/Standard,False,49.839,30.627,0.334
17-1450TPG,Summer Fig,#C25448,"194,84,72",3557,3,557,中间色调 Mid/Standard,False,49.835,43.241,28.851
18-1248TPG,Rust,#B35F43,"179,95,67",3558,3,558,中间色调 Mid/Standard,False,49.709,31.469,31.055
17-1612TPG,Mellow Mauve,#99687D,"153,104,125",3559,3,559,中间色调 Mid/Standard,False,49.683,22.893,-3.674
18-2109TPG,Grape Shake,#8A6F79,"138,111,121",3560,3,560,中间色调 Mid/Standard,False,49.681,12.373,-1.489
18-3230TPG,Meadow Mauve,#A55E90,"165,94,144",3561,3,561,中间色调 Mid/Standard,False,49.52,36.028,-15.067
18-1346TPG,Bruschetta,#AF5F54,"175,95,84",3562,3,562,中间色调 Mid/Standard,False,49.424,31.253,20.744
18-2143TPG,Beetroot Purple,#CB4273,"203,66,115",3563,3,563,中间色调 Mid/Standard,False,49.295,57.75,2.616
18-1559TPG,Red Alert,#D34038,"211,64,56",3564,3,564,中间色调 Mid/Standard,False,49.259,56.912,38.013
17-1739TPG,Rethink Pink,#CA4564,"202,69,100",3565,3,565,中间色调 Mid/Standard,False,49.175,54.857,11.518
18-3027TPG,Purple Orchid,#AD5691,"173,86,145",3566,3,566,中间色调 Mid/Standard,False,48.99,43.077,-16.368
17-1654TPG,Poinsettia,#CD4350,"205,67,80",3567,3,567,中间色调 Mid/Standard,False,48.979,55.108,23.411
17-2227TPG,Lilac Rose,#BE4C7C,"190,76,124",3568,3,568,中间色调 Mid/Standard,False,48.975,50.47,-3.547
18-1665TPG,Watermelon,#CC4358,"204,67,88",3569,3,569,中间色调 Mid/Standard,False,48.958,55.345,18.539
18-1634TPG,Baroque Rose,#B05A68,"176,90,104",3570,3,570,中间色调 Mid/Standard,False,48.939,36.388,8.182
18-1454TPG,Red Clay,#C15044,"193,80,68",3571,3,571,中间色调 Mid/Standard,False,48.878,44.539,29.946
18-2140TPG,Cabaret,#CB3E77,"203,62,119",3572,3,572,中间色调 Mid/Standard,False,48.856,59.678,-0.448
17-1537TPG,Mineral Red,#AF5B5F,"175,91,95",3573,3,573,中间色调 Mid/Standard,False,48.791,34.492,13.351
17-1831TPG,Carmine,#BB4F72,"187,79,114",3574,3,574,中间色调 Mid/Standard,False,48.728,46.933,2.072
17-2617TPG,Dahlia Mauve,#A95988,"169,89,136",3575,3,575,中间色调 Mid/Standard,False,48.709,38.764,-11.476
17-1641TPG,Chrysanthemum,#BB525B,"187,82,91",3576,3,576,中间色调 Mid/Standard,False,48.708,43.151,15.921
18-1354TPG,Burnt Ochre,#B65748,"182,87,72",3577,3,577,中间色调 Mid/Standard,False,48.551,37.226,26.84
17-1633TPG,Holly Berry,#B55464,"181,84,100",3578,3,578,中间色调 Mid/Standard,False,48.37,40.876,9.892
17-1545TPG,Cranberry,#B85357,"184,83,87",3579,3,579,中间色调 Mid/Standard,False,48.345,41.216,17.75
18-1662TPG,Flame Scarlet,#D13B40,"209,59,64",3580,3,580,中间色调 Mid/Standard,False,48.333,58.485,32.251
18-1536TPG,Hot Sauce,#AD5B54,"173,91,84",3581,3,581,中间色调 Mid/Standard,False,48.271,32.622,19.156
18-2045TPG,Pink Peacock,#C83E74,"200,62,116",3582,3,582,中间色调 Mid/Standard,False,48.246,58.505,0.422
18-1664TPG,Fiery Red,#D2393E,"210,57,62",3583,3,583,中间色调 Mid/Standard,False,48.235,59.4,33.348
17-1449TPG,Pureed Pumpkin,#C04E38,"192,78,56",3584,3,584,中间色调 Mid/Standard,False,48.19,44.443,35.919
18-1633TPG,Garnet Rose,#B15662,"177,86,98",3585,3,585,中间色调 Mid/Standard,False,48.117,38.186,10.656
18-1443TPG,Redwood,#A45F57,"164,95,87",3586,3,586,中间色调 Mid/Standard,False,47.965,27.152,16.746
18-1710TPG,Grape Nectar,#8E6678,"142,102,120",3587,3,587,中间色调 Mid/Standard,False,47.765,19.018,-3.664
18-1564TPG,Poinciana,#C94235,"201,66,53",3588,3,588,中间色调 Mid/Standard,False,47.72,52.73,37.478
18-1434TPG,Etruscan Red,#A25F57,"162,95,87",3589,3,589,中间色调 Mid/Standard,False,47.695,26.344,16.335
18-1661TPG,Tomato Puree,#C24654,"194,70,84",3590,3,590,中间色调 Mid/Standard,False,47.615,50.542,18.854
18-2336TPG,Very Berry,#BB467D,"187,70,125",3591,3,591,中间色调 Mid/Standard,False,47.532,52.332,-6.344
18-1660TPG,Tomato,#CE3845,"206,56,69",3592,3,592,中间色调 Mid/Standard,False,47.474,58.878,28.115
18-2042TPG,Innuendo,#C43F66,"196,63,102",3593,3,593,中间色调 Mid/Standard,False,47.305,55.584,7.519
17-1614TPG,Deco Rose,#98606B,"152,96,107",3594,3,594,中间色调 Mid/Standard,False,47.111,24.303,3.33
17-1723TPG,Malaga,#A45872,"164,88,114",3595,3,595,中间色调 Mid/Standard,False,47.091,34.296,-0.727
18-1432TPG,Redwood Burl,#9F5E55,"159,94,85",3596,3,596,中间色调 Mid/Standard,False,47.019,25.472,16.541
18-3223TPG,Cattleya Orchid,#A15491,"161,84,145",3597,3,597,中间色调 Mid/Standard,True,46.927,40.248,-19.671
18-1550TPG,Aurora Red,#BD4848,"189,72,72",3598,3,598,中间色调 Mid/Standard,False,46.875,47.089,24.938
18-2615TPG,RoséSorbet,#A65382,"166,83,130",3599,3,599,中间色调 Mid/Standard,False,46.852,39.979,-10.714
18-1856TPG,Virtual Pink,#CB335C,"203,51,92",3600,3,600,深色调 Deep/Dark,False,46.765,61.148,13.079
17-1342TPG,Autumnal,#A55B3B,"165,91,59",3601,3,601,深色调 Deep/Dark,False,46.71,27.336,31.466
18-1652TPG,Rococco Red,#BF4450,"191,68,80",3602,3,602,深色调 Deep/Dark,False,46.702,50.106,19.966
18-1764TPG,Lollipop,#C63A4F,"198,58,79",3603,3,603,深色调 Deep/Dark,False,46.445,56.309,20.458
18-1763TPG,High Risk Red,#CC333D,"204,51,61",3604,3,604,深色调 Deep/Dark,False,46.373,59.554,31.447
18-2328TPG,Fuchsia Red,#B44580,"180,69,128",3605,3,605,深色调 Deep/Dark,False,46.339,51.005,-10.065
17-1640TPG,Winterberry,#BE4253,"190,66,83",3606,3,606,深色调 Deep/Dark,False,46.273,50.856,17.54
18-1648TPG,Baked Apple,#B04E52,"176,78,82",3607,3,607,深色调 Deep/Dark,False,46.03,40.338,17.423
18-1563TPG,Rubicondo,#C33C41,"195,60,65",3608,3,608,深色调 Deep/Dark,False,45.933,53.741,28.149
18-1350TPG,Burnt Brick,#A3574D,"163,87,77",3609,3,609,深色调 Deep/Dark,False,45.826,30.174,19.811
18-1433TPG,Chutney,#965E53,"150,94,83",3610,3,610,深色调 Deep/Dark,False,45.792,21.544,15.871
18-1852TPG,Rose Red,#C3375C,"195,55,92",3611,3,611,深色调 Deep/Dark,False,45.785,57.449,11.495
18-1612TPG,Rose Taupe,#826567,"130,101,103",3612,3,612,深色调 Deep/Dark,False,45.68,11.977,3.345
18-2326TPG,Cactus Flower,#AC4977,"172,73,119",3613,3,613,深色调 Deep/Dark,False,45.455,45.444,-6.044
18-3011TPG,Argyle Purple,#856079,"133,96,121",3614,3,614,深色调 Deep/Dark,False,45.267,19.316,-8.09
18-1340TPG,Potter's Clay,#A6533A,"166,83,58",3615,3,615,深色调 Deep/Dark,False,45.083,32.032,30.111
18-1438TPG,Marsala,#975A58,"151,90,88",3616,3,616,深色调 Deep/Dark,False,45.078,24.823,11.904
18-1655TPG,Mars Red,#BF3A45,"191,58,69",3617,3,617,深色调 Deep/Dark,False,44.991,53.467,24.405
18-1345TPG,Cinnamon Stick,#A2553A,"162,85,58",3618,3,618,深色调 Deep/Dark,False,44.922,29.318,29.776
18-1549TPG,Valiant Poppy,#BD3D3A,"189,61,58",3619,3,619,深色调 Deep/Dark,False,44.893,50.999,30.784
18-1709TPG,Tulipwood,#865F71,"134,95,113",3620,3,620,深色调 Deep/Dark,False,44.866,18.832,-3.836
18-1945TPG,Bright Rose,#C0335F,"192,51,95",3621,3,621,深色调 Deep/Dark,False,44.806,58.219,8.187
17-1708TPG,Moonscape,#776570,"119,101,112",3622,3,622,深色调 Deep/Dark,False,44.8,9.241,-3.507
18-1705TPG,Arctic Dusk,#796472,"121,100,114",3623,3,623,深色调 Deep/Dark,False,44.794,11.008,-4.704
18-1246TPG,Umber,#9C583A,"156,88,58",3624,3,624,深色调 Deep/Dark,False,44.737,25.147,29.352
18-1555TPG,Molten Lava,#BC3D3A,"188,61,58",3625,3,625,深色调 Deep/Dark,False,44.713,50.666,30.526
18-1951TPG,Love Potion,#BF3360,"191,51,96",3626,3,626,深色调 Deep/Dark,False,44.649,58.014,7.318
18-2525TPG,Magenta Haze,#A04E78,"160,78,120",3627,3,627,深色调 Deep/Dark,False,44.632,39.055,-8.073
18-3339TPG,Vivid Viola,#9F4C84,"159,76,132",3628,3,628,深色调 Deep/Dark,False,44.529,41.6,-15.538
18-1741TPG,Raspberry Wine,#B63E5C,"182,62,92",3629,3,629,深色调 Deep/Dark,False,44.47,50.695,9.313
18-1355TPG,Rooibos Tea,#AB4C3A,"171,76,58",3630,3,630,深色调 Deep/Dark,False,44.426,37.655,29.498
18-1444TPG,Tandoori Spice,#9F534F,"159,83,79",3631,3,631,深色调 Deep/Dark,False,44.41,30.956,16.612
18-1663TPG,Chinese Red,#C03443,"192,52,67",3632,3,632,深色调 Deep/Dark,False,44.335,55.886,24.823
18-1750TPG,Viva Magenta,#BE3455,"190,52,85",3633,3,633,深色调 Deep/Dark,False,44.322,56.481,13.656
18-1708TPG,Ephemera,#77636E,"119,99,110",3634,3,634,深色调 Deep/Dark,False,44.192,10.052,-3.195
19-1664TPG,True Red,#BD3645,"189,54,69",3635,3,635,深色调 Deep/Dark,False,44.075,54.349,23.157
18-1643TPG,Cardinal,#A74B54,"167,75,84",3636,3,636,深色调 Deep/Dark,False,44.075,38.72,13.31
18-1512TPG,Rose Brown,#835E63,"131,94,99",3637,3,637,深色调 Deep/Dark,False,43.847,15.886,3.136
18-3012TPG,Purple Gumdrop,#7D5E77,"125,94,119",3638,3,638,深色调 Deep/Dark,True,43.796,17.119,-9.175
18-1631TPG,Earth Red,#9C505D,"156,80,93",3639,3,639,深色调 Deep/Dark,False,43.65,32.946,6.952
19-1663TPG,Ribbon Red,#B93845,"185,56,69",3640,3,640,深色调 Deep/Dark,False,43.618,52.321,22.423
18-1540TPG,Cinnabar,#9D504C,"157,80,76",3641,3,641,深色调 Deep/Dark,False,43.403,31.505,17.022
19-1760TPG,Scarlet,#B43B4C,"180,59,76",3642,3,642,深色调 Deep/Dark,False,43.295,49.979,17.527
18-1616TPG,Roan Rouge,#89595F,"137,89,95",3643,3,643,深色调 Deep/Dark,False,43.198,20.656,4.734
18-1551TPG,Aura Orange,#B8363B,"184,54,59",3644,3,644,深色调 Deep/Dark,False,42.985,52.182,27.665
18-1725TPG,Dry Rose,#925266,"146,82,102",3645,3,645,深色调 Deep/Dark,False,42.923,29.22,0.196
18-1654TPG,Lychee,#BB2F43,"187,47,67",3646,3,646,深色调 Deep/Dark,False,42.773,56.089,22.636
18-1453TPG,Fire Whirl,#AC423D,"172,66,61",3647,3,647,深色调 Deep/Dark,False,42.773,43.096,25.73
19-1763TPG,Racing Red,#BC2E3E,"188,46,62",3648,3,648,深色调 Deep/Dark,False,42.758,56.439,25.729
18-3022TPG,Deep Orchid,#964B7C,"150,75,124",3649,3,649,深色调 Deep/Dark,False,42.722,37.86,-13.537
19-1756TPG,Urban Red,#B53743,"181,55,67",3650,3,650,深色调 Deep/Dark,False,42.71,51.298,22.333
19-1759TPG,American Beauty,#A74450,"167,68,80",3651,3,651,深色调 Deep/Dark,False,42.659,41.816,13.824
18-1950TPG,Jazzy,#B53359,"181,51,89",3652,3,652,深色调 Deep/Dark,False,42.636,54.463,8.569
18-1659TPG,Goji Berry,#B8333E,"184,51,62",3653,3,653,深色调 Deep/Dark,False,42.626,53.471,25.401
18-1761TPG,Ski Patrol,#B8314B,"184,49,75",3654,3,654,深色调 Deep/Dark,False,42.609,55.008,17.356
18-1553TPG,Adrenaline Rush,#B73438,"183,52,56",3655,3,655,深色调 Deep/Dark,False,42.479,52.459,28.812
18-1405TPG,Flint,#725F69,"114,95,105",3656,3,656,深色调 Deep/Dark,False,42.433,9.532,-2.807
18-1613TPG,Renaissance Rose,#865762,"134,87,98",3657,3,657,深色调 Deep/Dark,False,42.411,21.074,1.714
19-2434TPG,Festival Fuchsia,#A14275,"161,66,117",3658,3,658,深色调 Deep/Dark,False,42.399,44.969,-9.57
18-1720TPG,Violet Quartz,#8D5269,"141,82,105",3659,3,659,深色调 Deep/Dark,False,42.336,27.769,-2.588
18-1718TPG,Hawthorn Rose,#865666,"134,86,102",3660,3,660,深色调 Deep/Dark,False,42.283,22.289,-0.927
18-3015TPG,Amethyst,#84547A,"132,84,122",3661,3,661,深色调 Deep/Dark,True,42.234,26.206,-13.281
18-1760TPG,Barberry,#B4334D,"180,51,77",3662,3,662,深色调 Deep/Dark,False,42.169,53.201,15.39
19-1764TPG,Lipstick Red,#B23649,"178,54,73",3663,3,663,深色调 Deep/Dark,False,42.135,51.133,17.77
18-1653TPG,Toreador,#BA2B42,"186,43,66",3664,3,664,深色调 Deep/Dark,False,42.098,57.034,22.348
18-1619TPG,Maroon,#885461,"136,84,97",3665,3,665,深色调 Deep/Dark,False,41.906,23.471,1.627
18-1426TPG,Apple Butter,#885558,"136,85,88",3666,3,666,深色调 Deep/Dark,False,41.902,21.603,7.159
19-1762TPG,Crimson,#B1354D,"177,53,77",3667,3,667,深色调 Deep/Dark,False,41.895,51.502,14.925
18-1658TPG,Pompeian Red,#A74145,"167,65,69",3668,3,668,深色调 Deep/Dark,False,41.889,42.332,19.564
18-1759TPG,Jalapeño Red,#B2334B,"178,51,75",3669,3,669,深色调 Deep/Dark,False,41.757,52.433,16.018
18-1409TPG,Peppercorn,#6F5E5F,"111,94,95",3670,3,670,深色调 Deep/Dark,False,41.55,7.044,1.979
19-2630TPG,Wild Aster,#964677,"150,70,119",3671,3,671,深色调 Deep/Dark,False,41.529,39.684,-12.281
18-3024TPG,Beautyberry,#8C4B81,"140,75,129",3672,3,672,深色调 Deep/Dark,True,41.522,35.385,-18.551
18-1716TPG,Damson,#815568,"129,85,104",3673,3,673,深色调 Deep/Dark,False,41.476,21.256,-3.416
19-1533TPG,Cowhide,#8B5252,"139,82,82",3674,3,674,深色调 Deep/Dark,False,41.428,23.792,10.237
18-1420TPG,Wild Ginger,#81565D,"129,86,93",3675,3,675,深色调 Deep/Dark,False,41.397,18.886,3.242
19-1245TPG,Arabian Spice,#8C5247,"140,82,71",3676,3,676,深色调 Deep/Dark,False,41.321,22.951,16.843
18-1531TPG,Barn Red,#904F4C,"144,79,76",3677,3,677,深色调 Deep/Dark,False,41.287,26.849,13.836
18-1449TPG,Ketchup,#984A46,"152,74,70",3678,3,678,深色调 Deep/Dark,False,41.243,32.211,17.656
18-1614TPG,Nocturne,#7F5660,"127,86,96",3679,3,679,深色调 Deep/Dark,False,41.237,18.549,1.131
